timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
78.9049 3.13091 0.0772697 0 0
79.1049 2.56194 0.0632304 0 0
79.2549 2.11771 0.0522678 0 0
79.3549 1.58126 0.0390285 0 0
79.6049 3.41945 0.0843887 0 0
79.9049 4.35714 0.10752 0 0
79.9549 0.720443 0.0177823 0 0
80.1549 3.15903 0.0779634 0 0
80.4049 3.47387 0.0857313 0 0
80.7049 4.35533 0.107475 0 0
80.9049 2.35284 0.0580702 0 0
81.0549 1.26505 0.0312241 0 0
81.2049 0.953528 0.0235354 0 0
81.2549 0.14363 0.00354517 0 0
81.5049 0.844653 0.0208481 0 0
81.7549 0.654598 0.0161572 0 0
82.0049 0.441007 0.0108852 0 0
82.0549 0.86518 0.0213548 0 0
82.3049 1.19848 0.0295812 0 0
82.4049 0.732834 0.0180882 0 0
82.6549 2.70089 0.0666589 0 0
82.7049 0.411817 0.0101647 0 0
83.0049 2.4532 0.060547 0 0
83.2049 0.473901 0.0116971 0 0
83.5049 0.471127 0.0116286 0 0
83.7049 1.51828 0.0374742 0 0
83.8549 1.269 0.0313216 0 0
84.0049 0.89252 0.0220296 0 0
84.0549 0.134513 0.00332014 0 0
84.3549 0.905155 0.0223414 0 0
84.4549 0.27938 0.00689585 0 0
84.7049 0.254387 0.00627895 0 0
84.8549 0.150117 0.00370529 0 0
85.0549 0.0975736 0.00240838 0 0
85.2549 0.187042 0.00461669 0 0
85.4549 0.44053 0.0108734 0 0
85.5049 0.331344 0.00817846 0 0
85.8049 0.142525 0.0035179 0 0
86.1549 0.769015 0.0189812 0 0
86.3549 0.342007 0.00844163 0 0
86.5549 0.153348 0.00378505 0 0
86.8049 0.167199 0.00412691 0 0
86.9049 0.0599481 0.00147968 0 0
87.1049 0.126306 0.00311758 0 0
87.3049 0.108858 0.0026869 0 0
87.5049 0.202408 0.00499597 0 0
87.7549 0.175075 0.00432133 0 0
88.0549 0.173297 0.00427742 0 0
88.2049 0.287984 0.00710821 0 0
88.4549 1.78957 0.0441696 0 0
88.5049 0.732961 0.0180913 0 0
88.7549 2.08487 0.0514573 0 0
89.1049 1.60823 0.0396942 0 0
89.4049 0.825823 0.0203833 0 0
89.6049 1.64909 0.0407026 0 0
89.8049 0.703741 0.0173701 0 0
90.0049 0.230661 0.00569333 0 0
90.1549 0.64561 0.0159353 0 0
90.4049 2.16144 0.053347 0 0
90.4549 0.486646 0.0120117 0 0
90.8049 3.20001 0.0789746 0 0
91.1549 1.06356 0.026251 0 0
91.3549 1.24631 0.0307615 0 0
91.5549 1.20907 0.0298426 0 0
91.7549 2.04508 0.0504753 0 0
92.0549 2.13566 0.0527108 0 0
92.1049 0.22083 0.00545067 0 0
92.3049 0.88119 0.0217499 0 0
92.4549 0.361187 0.00891506 0 0
92.7549 0.360827 0.00890617 0 0
93.0049 0.213467 0.00526893 0 0
93.2049 0.235975 0.00582448 0 0
93.5049 1.97995 0.048868 0 0
93.7049 2.25317 0.0556108 0 0
93.9049 2.36619 0.0583998 0 0
94.0549 1.77884 0.0439047 0 0
94.2549 1.72452 0.0425643 0 0
94.4049 0.249521 0.00615885 0 0
94.5049 0.541612 0.0133684 0 0
94.7549 1.9989 0.0493358 0 0
94.8049 0.446052 0.0110097 0 0
95.0049 3.69725 0.0912422 0 0
95.2049 1.37617 0.0339668 0 0
95.4549 1.27507 0.0314715 0 0
95.5049 0.265956 0.00656451 0 0
95.7049 0.55426 0.0136806 0 0
95.9549 0.295126 0.00728451 0 0
96.0049 0.190639 0.00470548 0 0
96.3049 1.40325 0.034635 0 0
96.3549 0.362208 0.00894025 0 0
96.7049 3.25161 0.0802477 0 0
96.8549 1.59206 0.0392951 0 0
97.1549 3.70613 0.0914612 0 0
97.2549 1.33054 0.0328405 0 0
97.4549 2.52516 0.0623227 0 0
97.5049 0.949538 0.0234369 0 0
97.7549 3.48909 0.0861067 0 0
97.8049 0.678273 0.0167415 0 0
98.1049 3.85178 0.0950543 0 0
98.3049 2.48056 0.0612221 0 0
98.4549 2.19568 0.0541921 0 0
98.7049 3.18836 0.078687 0 0
99.0549 4.67846 0.115445 0 0
99.2549 2.50828 0.0619062 0 0
99.3049 0.48244 0.0119079 0 0
99.5049 3.01058 0.0743008 0 0
99.5549 0.760464 0.0187701 0 0
99.8049 2.75829 0.0680755 0 0
100.055 2.50072 0.0617197 0 0
100.255 2.78586 0.0687557 0 0
100.455 2.98915 0.0737718 0 0
100.555 1.07806 0.026609 0 0
100.755 2.25981 0.0557745 0 0
100.905 1.93924 0.0478633 0 0
100.955 0.749835 0.0185078 0 0
101.155 2.49214 0.0615079 0 0
101.355 2.82243 0.0696582 0 0
101.555 2.6006 0.0641844 0 0
101.655 1.18494 0.0292469 0 0
101.905 3.26579 0.0805976 0 0
102.005 1.41376 0.0348945 0 0
102.255 3.70689 0.0914801 0 0
102.405 2.61247 0.0644771 0 0
102.505 2.03426 0.0502084 0 0
102.605 1.33543 0.0329612 0 0
102.855 2.20329 0.0543797 0 0
102.955 0.315321 0.00778295 0 0
103.155 0.386877 0.00954915 0 0
103.355 0.877205 0.0216516 0 0
103.505 0.772177 0.0190593 0 0
103.755 0.156784 0.00386984 0 0
103.955 0.86578 0.0213696 0 0
104.155 0.992661 0.0245012 0 0
104.405 0.758663 0.0187257 0 0
104.605 0.235999 0.00582507 0 0
104.755 0.698579 0.0172427 0 0
104.905 1.07915 0.0266359 0 0
105.055 1.36137 0.0336014 0 0
105.105 0.563344 0.0139048 0 0
105.355 2.5757 0.0635698 0 0
105.555 2.3569 0.0581706 0 0
105.855 2.4645 0.0608258 0 0
106.055 1.02225 0.0252315 0 0
106.255 0.751445 0.0185475 0 0
106.505 0.42937 0.010598 0 0
106.555 0.281676 0.00695252 0 0
106.805 0.303697 0.00749605 0 0
106.855 0.282413 0.0069707 0 0
107.155 0.329668 0.00813707 0 0
107.405 0.435752 0.0107555 0 0
107.755 1.77215 0.0437398 0 0
107.905 1.36285 0.033638 0 0
108.055 1.56988 0.0387476 0 0
108.255 2.43783 0.0601676 0 0
108.505 2.80305 0.0691799 0 0
108.655 1.09263 0.0269687 0 0
108.705 0.309992 0.00765143 0 0
108.905 0.777415 0.0191886 0 0
109.105 0.742581 0.0183288 0 0
109.355 0.356773 0.00880609 0 0
109.655 0.581477 0.0143523 0 0
109.805 0.194689 0.00480545 0 0
110.005 0.901602 0.0222537 0 0
110.155 1.12046 0.0276555 0 0
110.455 2.70018 0.0666415 0 0
110.805 4.29223 0.105919 0 0
111.005 1.96753 0.0485615 0 0
111.155 1.02333 0.0252583 0 0
111.305 0.790197 0.019504 0 0
111.355 0.208253 0.00514024 0 0
111.505 0.593863 0.0146581 0 0
111.605 0.535185 0.0132097 0 0
111.805 1.37971 0.0340541 0 0
112.055 2.33508 0.057632 0 0
112.455 4.48673 0.110716 0 0
112.655 2.19492 0.0541731 0 0
112.805 1.97298 0.0486962 0 0
113.005 2.51184 0.0619939 0 0
113.105 1.50906 0.0372466 0 0
113.305 2.79105 0.0688838 0 0
113.355 0.726638 0.0179353 0 0
113.605 3.72405 0.0919033 0 0
113.755 2.2046 0.054412 0 0
114.005 3.44893 0.0851159 0 0
114.255 3.12825 0.0772039 0 0
114.505 2.18006 0.0538065 0 0
114.755 1.96645 0.0485349 0 0
114.905 1.12482 0.0277631 0 0
115.005 1.0457 0.0258103 0 0
115.255 2.13954 0.0528066 0 0
115.355 1.20229 0.0296752 0 0
115.555 2.40843 0.059442 0 0
115.705 1.7203 0.0424601 0 0
116.055 2.2528 0.0556016 0 0
116.255 0.732263 0.0180741 0 0
116.505 0.900979 0.0222383 0 0
116.605 0.171333 0.00422895 0 0
116.705 0.1175 0.00290022 0 0
116.855 0.196876 0.00485943 0 0
117.005 0.178136 0.00439688 0 0
117.255 0.25295 0.00624347 0 0
117.405 0.182283 0.00449924 0 0
117.705 0.850755 0.0209987 0 0
118.005 1.70259 0.0420229 0 0
118.055 0.325524 0.0080348 0 0
118.205 0.404859 0.00999299 0 0
118.355 0.294534 0.00726988 0 0
118.555 0.118158 0.00291645 0 0
118.755 0.770373 0.0190147 0 0
118.955 1.39374 0.0344005 0 0
119.005 0.406468 0.0100327 0 0
119.305 1.78722 0.0441115 0 0
119.405 0.417715 0.0103103 0 0
119.505 0.420322 0.0103747 0 0
119.755 0.376731 0.00929871 0 0
119.905 0.283646 0.00700114 0 0
120.005 0.341178 0.00842118 0 0
120.355 0.358524 0.00884931 0 0
120.455 0.195529 0.00482619 0 0
120.605 0.117356 0.00289667 0 0
120.805 0.082104 0.00202655 0 0
121.005 0.0172701 0.000426273 0 0
121.205 0.117882 0.00290964 0 0
121.455 0.0967007 0.00238683 0 0
121.555 0.150751 0.00372095 0 0
121.805 0.0685187 0.00169123 0 0
121.955 0.0810513 0.00200056 0 0
122.255 0.112416 0.00277474 0 0
122.405 0.0876727 0.002164 0 0
122.555 0.0322129 0.000795102 0 0
122.755 0.110985 0.00273941 0 0
122.855 0.186464 0.00460243 0 0
123.105 0.0989049 0.00244124 0 0
123.155 0.0346715 0.000855786 0 0
123.405 0.121504 0.00299904 0 0
123.655 0.217723 0.00537399 0 0
123.755 0.0881955 0.0021769 0 0
124.005 0.247636 0.00611232 0 0
124.105 0.0356069 0.000878874 0 0
124.305 0.0542363 0.0013387 0 0
124.355 0.063295 0.00156229 0 0
124.655 0.254117 0.00627227 0 0
124.805 0.104843 0.00258781 0 0
124.905 0.133618 0.00329806 0 0
125.155 0.0518869 0.00128071 0 0
125.205 0.224305 0.00553645 0 0
125.555 0.20649 0.00509673 0 0
125.655 0.0436264 0.00107682 0 0
125.855 0.157166 0.00387928 0 0
126.005 0.0901591 0.00222537 0 0
126.055 0.204852 0.00505629 0 0
126.305 0.073044 0.00180292 0 0
126.555 0.653703 0.016135 0 0
126.605 0.0712586 0.00175885 0 0
126.855 0.0762544 0.00188216 0 0
127.055 0.0942072 0.00232529 0 0
127.105 0.0839687 0.00207257 0 0
127.205 0.13117 0.00323764 0 0
127.405 0.0458331 0.00113128 0 0
127.505 0.0624639 0.00154178 0 0
127.755 0.151472 0.00373873 0 0
127.805 0.0162872 0.000402012 0 0
128.105 0.172621 0.00426074 0 0
128.205 0.039683 0.000979483 0 0
128.405 0.0254752 0.000628795 0 0
128.505 0.0403967 0.000997099 0 0
128.805 0.109117 0.0026933 0 0
128.955 0.0697134 0.00172071 0 0
129.005 0.180209 0.00444803 0 0
129.255 0.220697 0.00544739 0 0
129.355 0.21484 0.00530283 0 0
129.605 1.30788 0.0322814 0 0
129.705 0.815258 0.0201226 0 0
129.905 1.87192 0.0462019 0 0
130.005 1.01808 0.0251287 0 0
130.305 3.67319 0.0906487 0 0
130.455 1.7626 0.043504 0 0
130.655 3.12985 0.0772436 0 0
130.755 1.44915 0.0357679 0 0
130.855 1.26642 0.0312581 0 0
130.955 1.34823 0.033277 0 0
131.155 3.10577 0.0766494 0 0
131.455 3.73505 0.0921748 0 0
131.555 1.36905 0.0337911 0 0
131.855 5.25856 0.12975 0 0
131.905 0.657738 0.0162347 0 0
132.055 2.02777 0.0500482 0 0
132.405 4.80316 0.11852 0 0
132.455 0.802187 0.0198 0 0
132.705 2.75867 0.0680849 0 0
132.755 0.692799 0.0171 0 0
132.955 2.94976 0.0728 0 0
133.005 0.955314 0.0235794 0 0
133.255 4.34122 0.107127 0 0
133.555 3.23792 0.0799099 0 0
133.855 4.34105 0.107123 0 0
133.955 1.56176 0.0385472 0 0
134.105 1.48017 0.0365336 0 0
134.155 0.617927 0.015252 0 0
134.305 2.0023 0.0494196 0 0
134.405 1.38414 0.0341633 0 0
134.455 0.492759 0.0121626 0 0
134.855 3.33938 0.0824133 0 0
134.955 0.360443 0.00889669 0 0
135.255 1.7553 0.0433239 0 0
135.455 1.09567 0.0270437 0 0
135.605 1.34852 0.0332843 0 0
135.805 1.11329 0.0274785 0 0
135.855 0.325844 0.00804269 0 0
136.005 2.229 0.0550143 0 0
136.255 2.14526 0.0529476 0 0
136.605 3.5183 0.0868274 0 0
136.755 1.60646 0.0396505 0 0
137.005 2.6022 0.0642237 0 0
137.055 0.535277 0.013212 0 0
137.255 0.825259 0.0203694 0 0
137.305 0.0917016 0.00226344 0 0
137.455 1.42091 0.035071 0 0
137.505 0.932896 0.0230261 0 0
137.855 4.03121 0.0994804 0 0
137.905 0.434612 0.0107274 0 0
138.005 1.24413 0.030708 0 0
138.255 3.15608 0.0778907 0 0
138.355 1.09541 0.0270372 0 0
138.555 3.0037 0.0741308 0 0
138.905 4.54197 0.112079 0 0
139.005 1.41595 0.0349485 0 0
139.055 0.789291 0.0194817 0 0
139.405 4.83307 0.119258 0 0
139.555 2.07023 0.0510961 0 0
139.855 4.1345 0.102028 0 0
140.105 3.70323 0.0913897 0 0
140.355 3.83532 0.0946483 0 0
140.555 2.86461 0.070699 0 0
140.705 2.099 0.0518061 0 0
140.905 2.81607 0.0695011 0 0
141.205 4.22126 0.104168 0 0
141.355 1.85663 0.0458247 0 0
141.605 3.40033 0.0839169 0 0
141.805 2.71542 0.0670176 0 0
141.955 1.93741 0.0478182 0 0
142.105 2.19622 0.0542052 0 0
142.255 1.60002 0.0394915 0 0
142.455 1.45933 0.0360192 0 0
142.555 0.524511 0.0129463 0 0
142.805 1.57047 0.0387622 0 0
143.005 0.0710475 0.00175364 0 0
143.255 1.25933 0.031083 0 0
143.305 0.663413 0.0163747 0 0
143.555 2.24385 0.0553807 0 0
143.855 3.50317 0.0864542 0 0
144.005 1.76334 0.0435223 0 0
144.055 0.624479 0.0154137 0 0
144.255 2.19695 0.0542232 0 0
144.405 1.58217 0.039051 0 0
144.555 2.09156 0.0516224 0 0
144.805 2.36372 0.0583388 0 0
145.105 1.51411 0.0373711 0 0
145.305 0.557501 0.0137606 0 0
145.405 0.197358 0.00487131 0 0
145.555 0.301581 0.00744381 0 0
145.705 0.522098 0.0128867 0 0
145.905 0.707952 0.017474 0 0
146.155 0.322373 0.00795701 0 0
146.405 0.371728 0.00917523 0 0
146.655 0.161498 0.00398621 0 0
146.905 0.361471 0.00892207 0 0
146.955 0.315224 0.00778057 0 0
147.105 0.204402 0.00504518 0 0
147.305 1.38812 0.0342617 0 0
147.455 0.333602 0.00823417 0 0
147.755 0.433083 0.0106896 0 0
148.055 2.89196 0.0713737 0 0
148.105 0.672121 0.0165897 0 0
148.355 0.851989 0.0210292 0 0
148.655 0.539131 0.0133072 0 0
148.855 0.311078 0.00767824 0 0
149.005 1.00625 0.0248366 0 0
149.205 0.310544 0.00766505 0 0
149.455 0.55551 0.0137114 0 0
149.605 0.20685 0.00510562 0 0
149.805 0.354126 0.00874077 0 0
150.005 0.256017 0.00631919 0 0
150.255 0.509384 0.0125729 0 0
150.405 0.783281 0.0193333 0 0
150.505 0.311217 0.00768165 0 0
150.705 0.143696 0.00354679 0 0
150.955 0.984088 0.0242896 0 0
151.155 0.798437 0.0197074 0 0
151.305 0.83052 0.0204993 0 0
151.505 0.938704 0.0231695 0 0
151.655 0.261944 0.00646548 0 0
151.905 2.46868 0.060929 0 0
152.105 1.69104 0.0417379 0 0
152.255 1.38583 0.0342052 0 0
152.455 0.983874 0.0242844 0 0
152.755 1.93491 0.0477565 0 0
152.905 0.452905 0.0111789 0 0
153.105 0.425776 0.0105093 0 0
153.255 0.148719 0.00367078 0 0
153.455 0.258061 0.00636962 0 0
153.605 1.07464 0.0265246 0 0
153.905 2.53999 0.0626887 0 0
154.155 1.11819 0.0275994 0 0
154.305 0.4396 0.0108505 0 0
154.505 0.556316 0.0137313 0 0
154.755 0.749044 0.0184883 0 0
154.905 0.0511386 0.00126224 0 0
155.105 0.0905826 0.00223582 0 0
155.305 0.155954 0.00384936 0 0
155.555 0.0776038 0.00191547 0 0
155.605 0.081839 0.00202 0 0
155.855 0.222618 0.00549481 0 0
156.155 1.90091 0.0469174 0 0
156.305 1.40807 0.034754 0 0
156.505 2.19198 0.0541007 0 0
156.555 0.536468 0.0132414 0 0
156.855 3.57517 0.0882304 0 0
157.155 3.83842 0.0947248 0 0
157.355 2.46333 0.0607968 0 0
157.605 3.63317 0.0896614 0 0
157.805 4.25564 0.105016 0 0
158.005 2.70011 0.0666399 0 0
158.205 2.40758 0.0594211 0 0
158.255 1.42837 0.0352552 0 0
158.505 3.48161 0.0859222 0 0
158.705 2.96101 0.0730777 0 0
159.055 4.44814 0.109765 0 0
159.205 2.27503 0.0561502 0 0
159.355 2.11748 0.0522622 0 0
159.505 2.01147 0.049646 0 0
159.705 3.04024 0.0750324 0 0
159.755 0.66795 0.0164867 0 0
160.105 4.81355 0.118776 0 0
