timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
90.5049 0.684359 0.0168917 0.100041 0
90.7549 2.55845 0.0631442 0.154122 0
90.9049 0.688887 0.0170035 0.0848312 0
91.1549 0.76447 0.018869 0.157549 0
91.3549 1.44593 0.0356885 0.146921 0
91.5549 1.94029 0.0478893 0.144422 0
91.6049 0.48123 0.011878 0.0341966 0
91.8049 2.15602 0.0532131 0.158265 0
92.0549 1.91816 0.0473432 0.208248 0
92.1049 0.238266 0.00588104 0.0471539 0
92.1549 0.275557 0.00680147 0.0407753 0
92.3549 0.909831 0.0224568 0.149689 0
92.5049 0.61388 0.0151521 0.113219 0
92.7049 0.387355 0.00956095 0.117348 0
92.8549 0.0682533 0.00168467 0.134183 0
93.1049 0.511854 0.0126339 0.202635 0
93.3549 1.11241 0.0274568 0.168341 0
93.5049 1.18414 0.0292273 0.109498 0
93.7049 1.8645 0.0460189 0.133126 0
93.8549 1.6969 0.0418826 0.129806 0
94.0549 2.32732 0.0574405 0.14189 0
94.1049 0.407339 0.0100542 0.0424279 0
94.4049 0.825154 0.0203668 0.239789 0
94.4549 0.379237 0.00936057 0.0458118 0
94.7049 1.31541 0.0324671 0.181687 0
94.7549 0.204112 0.00503803 0.0719671 0
94.9549 2.06921 0.0510708 0.139429 0
95.1049 1.31143 0.0323689 0.0893075 0
95.2549 0.961805 0.0237397 0.108266 0
95.4049 0.425405 0.0105001 0.0995965 0
95.5549 0.890931 0.0219904 0.110946 0
95.6549 0.326532 0.00805968 0.0720399 0
95.8549 0.54357 0.0134167 0.148805 0
95.9549 0.412778 0.0101884 0.0709481 0
96.1549 0.63256 0.0156132 0.148069 0
96.4049 2.21145 0.0545811 0.209201 0
96.5049 0.848843 0.0209515 0.0731334 0
96.7549 3.02871 0.074748 0.196249 0
96.9049 1.51806 0.0374687 0.105955 0
97.1549 3.14397 0.0775918 0.168639 0
97.3549 2.57706 0.0636034 0.138776 0
97.4049 0.803321 0.019828 0.042337 0
97.5549 2.07664 0.0512542 0.11304 0
97.6049 0.684451 0.016894 0.0356048 0
97.8049 2.68639 0.0663013 0.144332 0
97.9549 1.95657 0.0482911 0.0959617 0
98.2549 3.96888 0.0979429 0.228157 0
98.3049 0.700839 0.0172985 0.0314726 0
98.6049 4.2156 0.104029 0.171273 0
98.7549 2.03244 0.0501635 0.0777452 0
99.0549 4.2623 0.105181 0.137226 0
99.2549 2.98821 0.0737487 0.0860927 0
99.3049 0.717841 0.0177181 0.0178457 0
99.4549 2.22167 0.0548335 0.0428901 0
99.6049 2.22813 0.0549928 0.0578526 0
99.6549 0.817148 0.0201692 0.0266851 0
99.9549 4.25226 0.104933 0.0885079 0
