timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
73.3049 3.11902 0.0769762 0 0
73.5049 3.05763 0.0754615 0 0
73.7549 3.58319 0.0884284 0 0
73.9549 3.28994 0.0811935 0 0
74.1049 2.50405 0.0618017 0 0
74.3049 2.69904 0.0666134 0 0
74.4049 1.39284 0.0343781 0 0
74.6549 3.58488 0.0884699 0 0
74.9049 3.9562 0.0976301 0 0
75.1549 3.57127 0.0881344 0 0
75.3549 2.83785 0.0700386 0 0
75.4049 0.699407 0.0172631 0 0
75.6049 2.94268 0.0726253 0 0
75.7549 2.24112 0.0553133 0 0
76.0049 3.82498 0.0943932 0 0
76.0549 0.898013 0.0221651 0 0
76.3049 3.62509 0.089462 0 0
76.3549 1.15995 0.0286303 0 0
76.6549 4.34799 0.107294 0 0
76.8549 3.18279 0.0785498 0 0
77.1549 3.62567 0.0894764 0 0
77.5049 0.815519 0.020129 0 0
77.5549 0.211311 0.00521571 0 0
77.7549 1.19188 0.0294183 0 0
77.9049 1.42549 0.035184 0 0
78.1049 1.99968 0.049355 0 0
78.2549 2.06563 0.0509825 0 0
78.4549 2.58622 0.0638293 0 0
78.7049 3.11639 0.0769114 0 0
78.9049 2.62257 0.0647264 0 0
79.1049 2.747 0.0677968 0 0
79.2549 2.0657 0.0509842 0 0
79.3049 0.900565 0.0222281 0 0
79.6049 4.06061 0.100206 0 0
79.9049 4.23791 0.104579 0 0
79.9549 0.840855 0.0207544 0 0
80.1549 3.30032 0.0814495 0 0
80.3049 2.12014 0.0523277 0 0
80.6049 4.32192 0.106651 0 0
80.8549 3.24971 0.0802007 0 0
81.0049 1.40455 0.0346672 0 0
81.1549 1.01669 0.0250942 0 0
81.3049 0.7139 0.0176209 0 0
81.4049 0.348003 0.00858962 0 0
81.6549 0.663704 0.0163819 0 0
81.9549 0.410855 0.010141 0 0
82.0049 0.598882 0.0147819 0 0
82.1549 0.480983 0.0118719 0 0
82.3049 0.816047 0.0201421 0 0
82.5549 2.21988 0.0547891 0 0
82.6549 1.0606 0.0261782 0 0
82.7549 0.254651 0.00628545 0 0
83.0049 1.99718 0.0492932 0 0
83.3049 0.281386 0.00694536 0 0
83.5049 1.27919 0.0315731 0 0
83.7049 1.62861 0.040197 0 0
83.8549 1.23017 0.0303634 0 0
84.0049 0.852417 0.0210397 0 0
84.0549 0.289688 0.00715028 0 0
84.2549 0.695302 0.0171618 0 0
84.3549 0.432021 0.0106634 0 0
84.6549 0.785363 0.0193847 0 0
84.8049 0.0960181 0.00236998 0 0
84.9549 0.196029 0.00483852 0 0
85.2549 0.19617 0.00484201 0 0
85.3049 0.445578 0.010998 0 0
85.5049 0.276845 0.00683328 0 0
85.7049 0.358817 0.00885654 0 0
85.9049 0.113465 0.00280061 0 0
86.2049 0.958271 0.0236524 0 0
86.4049 0.060323 0.00148893 0 0
86.6049 0.107585 0.00265548 0 0
86.7549 0.518623 0.012801 0 0
86.9049 0.794768 0.0196168 0 0
87.0549 0.058414 0.00144182 0 0
87.2549 0.365541 0.00902253 0 0
87.3049 0.420858 0.0103879 0 0
87.5049 0.101351 0.0025016 0 0
87.7049 0.381118 0.00940699 0 0
88.0049 0.0941432 0.00232371 0 0
88.1549 0.304644 0.00751943 0 0
88.2049 0.1427 0.00352222 0 0
88.4549 1.7154 0.0423392 0 0
88.5049 0.318795 0.00786872 0 0
88.5549 0.470801 0.0116206 0 0
88.7549 1.44271 0.035609 0 0
89.0049 1.24051 0.0306186 0 0
89.2549 1.23672 0.030525 0 0
89.5049 1.301 0.0321114 0 0
89.6549 1.05649 0.0260767 0 0
89.8549 0.35878 0.00885564 0 0
90.0049 0.163225 0.00402884 0 0
90.0549 0.600736 0.0148277 0 0
90.2549 1.20955 0.0298545 0 0
90.4549 1.74974 0.0431867 0 0
90.5049 0.27093 0.00668728 0 0
90.7549 2.52469 0.0623111 0 0
90.9049 0.615566 0.0151938 0 0
91.2049 0.140631 0.00347114 0 0
91.3549 1.60534 0.0396227 0 0
91.5549 1.97595 0.0487693 0 0
91.6049 0.11567 0.00285505 0 0
91.8549 2.49411 0.0615564 0 0
92.0549 1.46198 0.0360846 0 0
92.1049 0.416209 0.0102731 0 0
92.1549 0.118899 0.00293476 0 0
92.3549 0.438835 0.0108316 0 0
92.4549 0.511325 0.0126208 0 0
92.7549 0.467296 0.0115341 0 0
92.8049 0.0844374 0.00208414 0 0
93.0549 0.342947 0.00846485 0 0
93.2049 0.687514 0.0169696 0 0
93.4549 1.38292 0.0341333 0 0
93.6049 2.51268 0.0620148 0 0
93.8049 1.9475 0.0480672 0 0
94.0049 2.40027 0.0592407 0 0
94.0549 1.03283 0.0254928 0 0
94.3049 1.37272 0.0338815 0 0
94.4549 1.55233 0.0383145 0 0
94.5049 0.334717 0.0082617 0 0
94.7549 1.5366 0.0379263 0 0
94.8049 1.07426 0.0265152 0 0
95.0049 5.87433 0.144931 0 0
95.2049 1.79051 0.0441929 0 0
95.2549 0.356844 0.00880786 0 0
95.5049 1.65067 0.0407417 0 0
95.5549 0.828884 0.0204589 0 0
95.7549 0.384503 0.00949055 0 0
95.8549 0.225921 0.00557632 0 0
96.0049 0.289584 0.00714769 0 0
96.3049 1.76516 0.0435671 0 0
96.3549 0.517124 0.012764 0 0
96.7049 3.33218 0.0822355 0 0
96.7549 0.473166 0.011679 0 0
97.1049 4.34858 0.107309 0 0
97.1549 1.06508 0.0262887 0 0
97.4049 3.26635 0.0806114 0 0
97.5549 1.94374 0.0479744 0 0
97.6049 1.03329 0.025504 0 0
97.8549 3.3755 0.0833045 0 0
97.9549 1.27697 0.0315185 0 0
98.2049 3.23777 0.0799062 0 0
98.3049 1.63405 0.0403314 0 0
98.5549 3.17705 0.0784081 0 0
98.7049 1.88167 0.0464426 0 0
99.0049 4.03643 0.0996093 0 0
99.2049 2.92659 0.0722283 0 0
99.2549 0.787768 0.0194441 0 0
99.4049 1.43048 0.0353072 0 0
99.5549 2.62412 0.0647647 0 0
99.6049 0.745677 0.0184052 0 0
99.8049 3.20951 0.079209 0 0
100.055 3.8457 0.0949045 0 0
100.255 2.82396 0.0696959 0 0
100.455 3.10824 0.0767103 0 0
100.555 0.719901 0.017769 0 0
100.755 3.11666 0.0769181 0 0
100.805 0.772153 0.0190587 0 0
100.955 2.42331 0.0598092 0 0
101.105 2.70045 0.0666482 0 0
101.355 3.22977 0.0797089 0 0
101.405 0.193484 0.0047757 0 0
101.455 0.751663 0.0185529 0 0
101.705 3.57948 0.0883367 0 0
101.905 3.35417 0.082778 0 0
102.155 3.79685 0.0936993 0 0
102.255 1.85918 0.0458876 0 0
102.455 3.09478 0.0763782 0 0
102.505 0.30742 0.00758795 0 0
102.605 1.49401 0.0368751 0 0
102.955 2.99006 0.0737942 0 0
103.005 0.130914 0.00323131 0 0
103.255 0.203191 0.0050153 0 0
103.355 0.252346 0.00622856 0 0
103.505 0.70622 0.0174313 0 0
103.755 0.235907 0.00582282 0 0
104.055 1.60258 0.0395546 0 0
104.255 0.800639 0.0197618 0 0
104.455 0.390988 0.00965061 0 0
104.655 0.176868 0.00436557 0 0
104.805 0.133632 0.00329841 0 0
104.905 0.64739 0.0159792 0 0
105.105 2.69824 0.0665936 0 0
105.155 0.349523 0.00862715 0 0
105.355 2.24498 0.0554085 0 0
105.555 2.37212 0.058546 0 0
105.855 2.46878 0.0609314 0 0
106.055 0.781796 0.0192967 0 0
106.255 0.586491 0.0144761 0 0
106.405 0.37973 0.00937274 0 0
106.605 0.195885 0.00483496 0 0
106.755 0.219713 0.00542311 0 0
106.905 0.120437 0.00297271 0 0
107.005 1.0916 0.0269432 0 0
107.205 0.0699913 0.00172757 0 0
107.405 0.114826 0.00283422 0 0
107.655 1.01261 0.0249936 0 0
107.855 1.62882 0.0402023 0 0
107.955 0.873325 0.0215558 0 0
108.155 2.20378 0.0543919 0 0
108.255 1.03961 0.0256601 0 0
108.555 2.96307 0.0731284 0 0
108.605 0.750777 0.0185311 0 0
108.705 0.575286 0.0141995 0 0
108.905 0.928045 0.0229064 0 0
109.005 0.44432 0.010967 0 0
109.255 0.322448 0.00795886 0 0
109.505 0.428618 0.0105794 0 0
109.705 0.229624 0.00566774 0 0
109.855 0.320636 0.00791415 0 0
110.105 1.52967 0.0377553 0 0
110.155 0.117368 0.00289695 0 0
110.405 2.09307 0.0516597 0 0
110.655 2.87047 0.0708434 0 0
110.855 1.95228 0.0481852 0 0
111.105 1.88877 0.0466177 0 0
111.155 0.264686 0.00653315 0 0
111.355 0.943016 0.0232759 0 0
111.405 0.732342 0.0180761 0 0
111.605 0.843199 0.0208122 0 0
111.655 0.396197 0.00977918 0 0
111.705 0.334647 0.00825996 0 0
111.905 1.76663 0.0436035 0 0
112.255 3.95529 0.0976079 0 0
112.505 2.87844 0.0710402 0 0
112.705 2.40934 0.0594645 0 0
112.755 0.93886 0.0231733 0 0
112.955 2.48237 0.0612668 0 0
113.005 1.0946 0.0270173 0 0
113.255 3.17214 0.0782869 0 0
113.305 1.39485 0.0344278 0 0
113.505 3.00336 0.0741225 0 0
113.605 1.52416 0.0376194 0 0
113.855 3.70114 0.0913381 0 0
113.955 1.45707 0.0359635 0 0
114.255 3.89457 0.0961101 0 0
114.455 1.69702 0.0418856 0 0
114.705 2.70152 0.0666747 0 0
114.755 0.627298 0.0154833 0 0
114.955 2.0894 0.0515691 0 0
115.005 0.521578 0.0128739 0 0
115.255 3.07806 0.0759657 0 0
115.355 1.51346 0.0373553 0 0
115.555 2.57898 0.0636507 0 0
115.605 0.787655 0.0194413 0 0
116.005 3.25158 0.0802468 0 0
116.105 0.584779 0.0144339 0 0
116.405 0.840489 0.0207453 0 0
116.555 0.876795 0.0216414 0 0
116.605 0.133796 0.00330244 0 0
116.805 0.202521 0.00499877 0 0
116.955 0.328968 0.00811979 0 0
117.105 0.948702 0.0234162 0 0
117.255 0.0948654 0.00234153 0 0
117.505 0.272726 0.00673161 0 0
117.705 0.9412 0.0232311 0 0
118.005 2.01905 0.0498329 0 0
118.055 0.401511 0.00991035 0 0
118.255 0.622026 0.0153532 0 0
118.305 0.197368 0.00487157 0 0
118.505 0.384014 0.00947848 0 0
118.655 0.349868 0.00863567 0 0
118.905 1.58031 0.0390052 0 0
118.955 0.384341 0.00948655 0 0
119.155 1.46721 0.0362137 0 0
119.355 0.915492 0.0225966 0 0
119.405 0.257904 0.00636575 0 0
119.655 0.567815 0.0140151 0 0
119.755 0.201573 0.00497536 0 0
120.005 0.428878 0.0105858 0 0
120.255 0.240804 0.00594369 0 0
120.355 0.130195 0.00321355 0 0
120.455 0.0482641 0.00119129 0 0
120.655 0.0719846 0.00177677 0 0
120.755 0.0861602 0.00212666 0 0
121.055 0.0455336 0.00112389 0 0
121.155 0.057266 0.00141348 0 0
121.455 0.110886 0.00273697 0 0
121.555 0.0320124 0.000790151 0 0
121.705 0.129376 0.00319335 0 0
121.905 0.0784577 0.00193655 0 0
122.055 0.0721002 0.00177963 0 0
122.305 0.119855 0.00295835 0 0
122.455 0.0638856 0.00157687 0 0
122.705 0.108713 0.00268332 0 0
122.755 0.810862 0.0200141 0 0
122.855 0.044316 0.00109384 0 0
123.105 0.0466351 0.00115108 0 0
123.205 0.0757574 0.0018699 0 0
123.505 0.166011 0.00409759 0 0
123.655 0.0292809 0.000722732 0 0
123.755 0.0621894 0.001535 0 0
124.005 0.0650208 0.00160489 0 0
124.205 0.0489569 0.00120839 0 0
124.305 0.129572 0.00319819 0 0
124.655 0.0436151 0.00107654 0 0
124.705 0.603678 0.0149003 0 0
124.805 0.0584781 0.0014434 0 0
125.055 0.0843088 0.00208097 0 0
125.155 0.0209021 0.00051592 0 0
125.555 0.129937 0.00320719 0 0
125.655 0.0338672 0.000835933 0 0
125.705 0.0295886 0.000730326 0 0
126.005 0.135422 0.00334257 0 0
126.055 0.0454314 0.00112137 0 0
126.405 0.150035 0.00370326 0 0
126.605 0.116982 0.00288743 0 0
126.855 0.324797 0.00801685 0 0
126.905 0.593873 0.0146583 0 0
127.105 0.0550584 0.00135899 0 0
127.205 0.0287011 0.000708421 0 0
127.405 0.153497 0.00378871 0 0
127.505 0.315973 0.00779904 0 0
127.755 0.106042 0.00261739 0 0
127.805 0.415128 0.0102464 0 0
128.205 0.0888948 0.00219416 0 0
128.255 0.09661 0.00238459 0 0
128.505 0.114231 0.00281953 0 0
128.755 0.109226 0.00269599 0 0
128.805 0.0680569 0.00167983 0 0
129.105 0.165921 0.00409538 0 0
129.205 0.0774629 0.00191199 0 0
129.405 0.43906 0.0108372 0 0
129.455 0.273777 0.00675753 0 0
129.605 0.947922 0.023397 0 0
129.855 2.13598 0.0527186 0 0
129.905 0.738107 0.0182183 0 0
130.205 3.24057 0.0799752 0 0
130.455 3.28859 0.08116 0 0
130.655 2.61716 0.0645928 0 0
130.755 1.35696 0.0334926 0 0
130.855 1.4361 0.0354458 0 0
130.955 1.78327 0.0440141 0 0
131.155 3.11804 0.0769521 0 0
131.455 4.26973 0.105364 0 0
131.555 1.70724 0.0421377 0 0
131.855 4.16904 0.10288 0 0
131.905 1.42307 0.0351243 0 0
132.005 1.43299 0.0353691 0 0
132.305 4.09442 0.10104 0 0
132.455 2.41166 0.0595219 0 0
132.605 2.37901 0.058716 0 0
132.855 3.70449 0.0914209 0 0
132.905 0.823084 0.0203158 0 0
132.955 1.00394 0.0247796 0 0
133.155 3.57081 0.088123 0 0
133.255 1.52406 0.0376167 0 0
133.555 6.12085 0.151007 0 0
133.855 4.62229 0.11406 0 0
134.055 3.08074 0.0760318 0 0
134.105 0.933971 0.0230527 0 0
134.155 0.866138 0.0213784 0 0
134.355 3.63592 0.0897291 0 0
134.405 1.08637 0.0268141 0 0
134.455 0.648863 0.0160156 0 0
134.855 5.87082 0.144844 0 0
134.955 1.65193 0.0407726 0 0
135.155 2.66403 0.0657494 0 0
135.455 4.05579 0.100087 0 0
135.605 2.49367 0.0615456 0 0
135.705 1.37501 0.0339382 0 0
135.905 2.3647 0.058363 0 0
135.955 1.05279 0.0259854 0 0
136.155 2.59367 0.0640132 0 0
136.405 3.7136 0.0916455 0 0
136.605 2.66141 0.0656849 0 0
136.755 3.45374 0.0852347 0 0
137.005 2.85976 0.0705792 0 0
137.155 1.73093 0.0427224 0 0
137.205 0.527683 0.0130246 0 0
137.355 1.08413 0.0267588 0 0
137.405 0.897277 0.022147 0 0
137.605 2.12386 0.0524196 0 0
137.705 1.13483 0.0280102 0 0
137.855 2.53267 0.0625081 0 0
137.905 0.72462 0.0178854 0 0
138.205 3.96345 0.097809 0 0
138.405 2.74054 0.0676373 0 0
138.455 0.820885 0.0202615 0 0
138.555 1.78439 0.0440417 0 0
138.905 4.91735 0.121336 0 0
139.005 1.23528 0.0304893 0 0
139.055 1.14918 0.0283644 0 0
139.405 5.04609 0.124511 0 0
139.555 1.75081 0.0432129 0 0
139.855 4.16603 0.102806 0 0
140.105 3.38539 0.0835484 0 0
140.355 3.33323 0.0822614 0 0
140.505 2.02486 0.0499765 0 0
140.655 1.85888 0.0458802 0 0
140.855 2.57298 0.0635028 0 0
141.005 2.06743 0.0510269 0 0
141.255 3.28342 0.0810324 0 0
141.455 2.70511 0.0667632 0 0
141.605 2.03083 0.0501236 0 0
141.805 2.60422 0.0642736 0 0
141.955 2.02637 0.0500137 0 0
142.105 1.89135 0.0466815 0 0
142.255 1.51856 0.037481 0 0
142.455 1.3905 0.0343204 0 0
142.505 0.627383 0.0154854 0 0
142.755 0.886758 0.0218873 0 0
142.905 0.516696 0.0127534 0 0
143.255 2.05412 0.0506984 0 0
143.305 0.565895 0.0139678 0 0
143.555 2.3772 0.0586714 0 0
143.605 0.621148 0.0153315 0 0
143.955 4.1694 0.102889 0 0
144.055 1.19676 0.0295386 0 0
144.155 1.03237 0.0254812 0 0
144.305 2.05137 0.0506307 0 0
144.355 0.62024 0.0153091 0 0
144.705 4.25145 0.104913 0 0
144.805 0.698712 0.017246 0 0
145.105 1.46403 0.0361352 0 0
145.305 0.57147 0.0141053 0 0
145.405 0.0790692 0.00195164 0 0
145.555 0.172327 0.00425349 0 0
145.605 0.0662941 0.00163632 0 0
145.755 0.158171 0.00390407 0 0
146.005 0.287976 0.007108 0 0
146.255 0.0809729 0.00199863 0 0
146.455 0.125763 0.00310418 0 0
146.705 0.273842 0.00675914 0 0
146.905 0.0415609 0.00102583 0 0
146.955 0.177819 0.00438904 0 0
147.105 0.118503 0.00292497 0 0
147.255 0.115056 0.0028399 0 0
147.305 0.329078 0.00812252 0 0
